주소,Latitude,Longitude,이름,설명,종류
서울특별시 동작구 만양로2길 2,37.5062702,126.9477436,의류,상도2동,의류수거함
서울특별시 동작구 만양로20-8,37.5060191,126.9477967,의류,상도2동,의류수거함
서울특별시 동작구 만양로17-4,37.5065451,126.9470709,의류,상도2동,의류수거함
서울특별시 동작구 만양로7-9,37.5056195,126.9461843,의류,상도2동,의류수거함
서울특별시 동작구 상도로 31길 63,37.5061356,126.9458173,의류,상도2동,의류수거함
서울특별시 동작구 상도로 34가길 18,37.5046968,126.9448119,의류,상도2동,의류수거함
서울특별시 동작구 상도로 34길 15,37.5041226,126.9457748,의류,상도2동,의류수거함
서울특별시 동작구 상도로 34길 14,37.5043621,126.9454973,의류,상도2동,의류수거함
서울특별시 동작구 상도로 30길 63,37.5041213,126.9443849,의류,상도2동,의류수거함
서울특별시 동작구 상도로 34길 58(2),37.5024343,126.9451772,의류,상도2동,의류수거함
서울특별시 동작구 상도로 36길 39,37.5033994,126.9452102,의류,상도2동,의류수거함
서울특별시 동작구 장승배기로 10가길 65,37.5020898,126.941043,의류,상도2동,의류수거함
서울특별시 동작구 장승배기로 55,37.5026426,126.9398715,의류,상도2동,의류수거함
서울특별시 동작구 장승배기로 3길 8,37.5008896,126.9409013,의류,상도2동,의류수거함
서울특별시 동작구 상도로 15길 131,37.5049864,126.9379435,의류,상도2동,의류수거함
서울특별시 동작구 등용로 13,37.5051562,126.9367953,의류,상도2동,의류수거함
서울특별시 동작구 등용로 2길 5-8,37.5063754,126.9367593,의류,상도2동,의류수거함
서울특별시 동작구 등용로 24-5,37.5064892,126.9358441,의류,상도2동,의류수거함
서울특별시 동작구 상도로 15바길 24,37.5049652,126.9349401,의류,상도2동,의류수거함
서울특별시 동작구 상도로 15자길 31(2),37.5043022,126.9348386,의류,상도2동,의류수거함
서울특별시 동작구 상도로 15바길 5,37.5040691,126.9331908,의류,상도2동,의류수거함
서울특별시 동작구 상도로 15바길 33,37.5045149,126.934253,의류,상도2동,의류수거함
서울특별시 동작구 상도로 19길7,37.5027459,126.9347583,의류,상도3동,의류수거함
서울특별시 동작구 국사봉2길27,37.4974496,126.9285836,의류,상도3동,의류수거함
서울특별시 동작구 국사봉2길27,37.4974496,126.9285836,의류,상도3동,의류수거함
서울특별시 동작구 국사봉2바길23,37.4949275,126.9295248,의류,상도3동,의류수거함
서울특별시 동작구 국사봉2가길17-1,37.4976839,126.929179,의류,상도3동,의류수거함
서울특별시 동작구 국사봉길 34,37.4977752,126.9294287,의류,상도3동,의류수거함
서울특별시 동작구 국사봉길 34,37.4977752,126.9294287,의류,상도3동,의류수거함
서울특별시 동작구 국사봉8길29,37.4954413,126.9305663,의류,상도3동,의류수거함
서울특별시 동작구 국사봉6길 38,37.4957699,126.9298096,의류,상도3동,의류수거함
서울특별시 동작구 국사봉6길 41,37.4955562,126.9300277,의류,상도3동,의류수거함
서울특별시 동작구 국사봉6길 60-4,37.4945762,126.9297905,의류,상도3동,의류수거함
서울특별시 동작구 국사봉6길 60-10,37.4942803,126.9298994,의류,상도3동,의류수거함
서울특별시 동작구 국사봉8길 51,37.4945603,126.9308699,의류,상도3동,의류수거함
서울특별시 동작구 국사봉8길 64-8,37.4939082,126.9307919,의류,상도3동,의류수거함
서울특별시 동작구 국사봉8길 64-12,37.4940803,126.9307144,의류,상도3동,의류수거함
서울특별시 동작구 국사봉10길 72,37.4934024,126.932322,의류,상도3동,의류수거함
서울특별시 동작구 국사봉10길 81-15,37.4930938,126.9334656,의류,상도3동,의류수거함
서울특별시 동작구 국사봉10길 81-14,37.4931607,126.9331384,의류,상도3동,의류수거함
서울특별시 동작구 국사봉10길 39,37.4944252,126.9316679,의류,상도3동,의류수거함
서울특별시 동작구 국사봉10길 14,37.4942068,126.9321183,의류,상도3동,의류수거함
서울특별시 동작구 국사봉길 98,37.4956522,126.9314832,의류,상도3동,의류수거함
서울특별시 동작구 국사봉길 109,37.4954654,126.9321312,의류,상도3동,의류수거함
서울특별시 동작구 국사봉길 125,37.4948673,126.9326747,의류,상도3동,의류수거함
서울특별시 동작구 국사봉길 160,37.4942365,126.9339613,의류,상도3동,의류수거함
서울특별시 동작구 상도동 283-59,37.4943285,126.9364098,의류,상도3동,의류수거함
서울특별시 동작구 상도동 283-59,37.4943285,126.9364098,의류,상도3동,의류수거함
서울특별시 동작구 국사봉1길 209,37.4941229,126.9358682,의류,상도3동,의류수거함
서울특별시 동작구 국사봉1라길 4,37.4943433,126.9356743,의류,상도3동,의류수거함
서울특별시 동작구 국사봉1길 165,37.4952696,126.934294,의류,상도3동,의류수거함
서울특별시 동작구 국사봉1길 130,37.4959246,126.9324248,의류,상도3동,의류수거함
서울특별시 동작구 성대로6길 18,37.4988645,126.9322002,의류,상도3동,의류수거함
서울특별시 동작구 성대로6가길 24,37.4977758,126.9328711,의류,상도3동,의류수거함
서울특별시 동작구 성대로6가길 24,37.4977758,126.9328711,의류,상도3동,의류수거함
서울특별시 동작구 성대로6가길 34,37.4973919,126.9330525,의류,상도3동,의류수거함
서울특별시 동작구 성대로6가길 41-2,37.4970229,126.9338012,의류,상도3동,의류수거함
서울특별시 동작구 성대로6가길 69,37.4962019,126.9339733,의류,상도3동,의류수거함
서울특별시 동작구 성대로6마길 3,37.4958596,126.9348376,의류,상도3동,의류수거함
서울특별시 동작구 성대로6바길12,37.4959742,126.935611,의류,상도3동,의류수거함
서울특별시 동작구 성대로6바길20,37.4956845,126.9359035,의류,상도3동,의류수거함
서울특별시 동작구 상도로 15가길 22,37.502078,126.9320994,의류,상도3동,의류수거함
서울특별시 동작구 상도로 17길 21-1,37.5026698,126.9335198,의류,상도3동,의류수거함
서울특별시 동작구 상도로 15가길 8,37.5017988,126.9326677,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13다길6,37.5010548,126.9307548,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13다길 6,37.5010548,126.9307548,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13길 17,37.50132,126.9299961,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13길 26,37.5022281,126.9299794,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13길 32,37.5026868,126.9298436,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13길 37,37.5031609,126.929421,의류,상도3동,의류수거함
서울특별시 동작구 대방동 6길 42,37.5027265,126.9300517,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13라길13,37.5022697,126.9301857,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13나길 6,37.5005217,126.930118,의류,상도3동,의류수거함
서울특별시 동작구 상도로 11길 10,37.5008682,126.9293089,의류,상도3동,의류수거함
서울특별시 동작구 상도로 13나길 15,37.5012835,126.9295351,의류,상도3동,의류수거함
서울특별시 동작구 대방동 6길 34(2),37.5026242,126.9295964,의류,상도3동,의류수거함
서울특별시 동작구 성대로12길 66,37.495323,126.9374199,의류,상도4동,의류수거함
서울특별시 동작구 성대로16길 79,37.4954445,126.9394101,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 23길 101,37.4955918,126.9378473,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 23길 80,37.4963818,126.9386552,의류,상도4동,의류수거함
서울특별시 동작구 성대로 14길 37,37.4965094,126.937169,의류,상도4동,의류수거함
서울특별시 동작구 성대로 12길 30,37.4965301,126.9362281,의류,상도4동,의류수거함
서울특별시 동작구 성대로 12길 30,37.4965301,126.9362281,의류,상도4동,의류수거함
서울특별시 동작구 성대로 11길 11,37.4980973,126.9348376,의류,상도4동,의류수거함
서울특별시 동작구 성대로 96,37.4976373,126.935849,의류,상도4동,의류수거함
서울특별시 동작구 성대로 16길 25-5,37.497439,126.9379376,의류,상도4동,의류수거함
서울특별시 동작구 성대로 21길 2,37.4982123,126.9373732,의류,상도4동,의류수거함
서울특별시 동작구 성대로 19길 39,37.4993823,126.935766,의류,상도4동,의류수거함
서울특별시 동작구 성대로 21나길 6,37.5006151,126.9360951,의류,상도4동,의류수거함
서울특별시 동작구 성대로 17길 61,37.5001498,126.9349917,의류,상도4동,의류수거함
서울특별시 동작구 성대로 17길 47,37.4994634,126.9347207,의류,상도4동,의류수거함
서울특별시 동작구 성대로 11길 35,37.498959,126.9343299,의류,상도4동,의류수거함
서울특별시 동작구 성대로 5길 20-17,37.4997968,126.9339967,의류,상도4동,의류수거함
서울특별시 동작구 성대로 11길 74,37.5004597,126.9335347,의류,상도4동,의류수거함
서울특별시 동작구 성대로 1가길4,37.5015821,126.934744,의류,상도4동,의류수거함
서울특별시 동작구 성대로 29길 69,37.501116,126.9372341,의류,상도4동,의류수거함
서울특별시 동작구 성대로 37길 73,37.5016109,126.9376316,의류,상도4동,의류수거함
서울특별시 동작구 성대로 37길 41,37.5006533,126.9389629,의류,상도4동,의류수거함
서울특별시 동작구 성대로 37길 25,37.5003164,126.9398279,의류,상도4동,의류수거함
서울특별시 동작구 성대로 37길 4,37.5003397,126.9409419,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 27길 44,37.4993682,126.9414865,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 25사길 46,37.4985967,126.9398209,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 25길 10-8,37.4983884,126.9431505,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 25길 23,37.4977963,126.9426378,의류,상도4동,의류수거함
서울특별시 동작구 성대로 29길 45,37.5001909,126.9381398,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 30길 12,37.4991082,126.9450454,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 30길 29,37.4986482,126.9452951,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 28길 45,37.4981988,126.9461036,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 22마길 31,37.4971319,126.9464498,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 22마길 24,37.4961157,126.9464277,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 22길 91,37.494986,126.9461896,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 22길 70,37.4953496,126.9453367,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 20길 79,37.4960378,126.9444208,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 22가길 68,37.4970582,126.9441598,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 22나길 8,37.4946015,126.9443813,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 20길 42,37.4943853,126.9438295,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 22길 1,37.4946293,126.9430173,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 183-1,37.4976373,126.9430247,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 25길 71,37.4961918,126.9409254,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 25길 43,37.4972045,126.9417729,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 25길 17,37.4980053,126.9429502,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 25길 60-15,37.4972263,126.9406927,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 23길 67,37.4962668,126.939541,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 20길 104,37.4968433,126.9451764,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 20길 64,37.4951644,126.944266,의류,상도4동,의류수거함
서울특별시 동작구 양녕로 20길 52,37.4946752,126.9439997,의류,상도4동,의류수거함
서울특별시 동작구 흑석로13마길35(1),37.508209,126.9593977,의류,흑석동,의류수거함
서울특별시 동작구 흑석로13마길35(2),37.508209,126.9593977,의류,흑석동,의류수거함
서울특별시 동작구 흑석로13마길30,37.5084914,126.9592658,의류,흑석동,의류수거함
서울특별시 동작구 흑석로13길27,37.5099805,126.958681,의류,흑석동,의류수거함
서울특별시 동작구 흑석로3길71,37.5104373,126.9583654,의류,흑석동,의류수거함
서울특별시 동작구 흑석로3길59,37.5096986,126.9580047,의류,흑석동,의류수거함
서울특별시 동작구 흑석로3길48,37.5090464,126.9567143,의류,흑석동,의류수거함
서울특별시 동작구 흑석로9길83,37.5091905,126.9560526,의류,흑석동,의류수거함
서울특별시 동작구 흑석로9길65,37.5085587,126.9567702,의류,흑석동,의류수거함
서울특별시 동작구 흑석로9길45,37.5082241,126.9576223,의류,흑석동,의류수거함
서울특별시 동작구 흑석로9길18,37.5078335,126.9592571,의류,흑석동,의류수거함
서울특별시 동작구 흑석로7길26,37.507874,126.957589,의류,흑석동,의류수거함
서울특별시 동작구 흑석로75-4,37.5070306,126.9575141,의류,흑석동,의류수거함
서울특별시 동작구 흑석로6가길1,37.50629,126.9569432,의류,흑석동,의류수거함
서울특별시 동작구 흑석로6길31,37.5054651,126.9558991,의류,흑석동,의류수거함
서울특별시 동작구 흑석로6가길19,37.5058884,126.9559784,의류,흑석동,의류수거함
서울특별시 동작구 흑석로6나길28,37.5054624,126.955557,의류,흑석동,의류수거함
서울특별시 동작구 흑석로6나길6,37.5055155,126.956621,의류,흑석동,의류수거함
서울특별시 동작구 흑석로3길25,37.507788,126.9560031,의류,흑석동,의류수거함
서울특별시 동작구 흑석로11길43,37.5089379,126.9587771,의류,흑석동,의류수거함
서울특별시 동작구 흑석로5길73,37.5091626,126.9576838,의류,흑석동,의류수거함
서울특별시 동작구 현충로6길11,37.5066716,126.9657736,의류,흑석동,의류수거함
서울특별시 동작구 현충로118,37.5068345,126.9664323,의류,흑석동,의류수거함
서울특별시 동작구 흑석로5길9(1),37.506842,126.9568775,의류,흑석동,의류수거함
서울특별시 동작구 흑석로5길9(2),37.506842,126.9568775,의류,흑석동,의류수거함
서울특별시 동작구 흑석로8길19,37.5068026,126.9599376,의류,흑석동,의류수거함
서울특별시 동작구 동작대로 9길 36,37.4807508,126.9796069,의류,흑석동,의류수거함
서울특별시 동작구 동작대로 17길 35,37.4827999,126.9778857,의류,사당1동,의류수거함
서울특별시 동작구 사당로 22길 75,37.4801452,126.9771277,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 258가길 17,37.4799015,126.9404631,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 259가길 13,37.4766361,126.9731798,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 259길 18,37.4767581,126.9722458,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255길 7,37.47621,126.9710373,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 257길 10,37.4762604,126.9722141,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255길 18,37.477165,126.9704251,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255라길 9,37.4775821,126.9698744,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255마길 12,37.4775871,126.970761,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255마길 29,37.4784224,126.9713978,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 255다길 22,37.4775747,126.9715055,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 257길 30,37.4780257,126.9725165,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 265길 58,37.4782957,126.974627,의류,사당1동,의류수거함
서울특별시 동작구 사당로 20길 109,37.4787135,126.9747032,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 269길 124,37.4790299,126.9732368,의류,사당1동,의류수거함
서울특별시 동작구 사당로 20바길 31,37.4790448,126.9730202,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 269길 102,37.4797527,126.9741529,의류,사당1동,의류수거함
서울특별시 동작구 남부순환로 269길 87,37.4792387,126.9746979,의류,사당1동,의류수거함
서울특별시 동작구 사당로 22나길 36,37.4805874,126.9750922,의류,사당1동,의류수거함
서울특별시 동작구 동작대로 41길 4,37.4961777,126.9820928,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 39가길 31,37.4942814,126.9794271,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35아길 17,37.4932905,126.9787174,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35길 71,37.4924694,126.9790011,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35가길 96,37.4925617,126.9772563,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 33바길 33,37.4918545,126.9772096,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35가길 55,37.4912932,126.9787489,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35가길 49,37.4911411,126.97902,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 35가길 42,37.4909633,126.9794874,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 33가길 27,37.4908128,126.9817478,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 29길 52  사당2동주민센터 옆(2개),37.4886832,126.9792494,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 27길 61  남일교회 교육관 부근,37.48816,126.9789428,의류,사당2동,의류수거함
서울특별시 동작구 동작대로 25길 54,37.4850291,126.9795923,의류,사당2동,의류수거함
서울특별시 동작구 사당로 29나길 7,37.4857381,126.9787066,의류,사당2동,의류수거함
서울특별시 동작구 사당로 29다길 38,37.4865789,126.9781495,의류,사당3동,의류수거함
서울특별시 동작구 사당로 29다길 83,37.4876459,126.9759574,의류,사당3동,의류수거함
서울특별시 동작구 사당로 29길 80,37.4871957,126.976127,의류,사당3동,의류수거함
서울특별시 동작구 사당로 29길 26     (2개),37.4855732,126.9783325,의류,사당3동,의류수거함
서울특별시 동작구 사당로 27길 203,37.4910383,126.9711828,의류,사당3동,의류수거함
서울특별시 동작구 사당로 27길 237   사당종합체육관 지하주차장 입구,37.4921456,126.969871,의류,사당3동,의류수거함
서울특별시 동작구 사당로 27길 221,37.4915656,126.9704608,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23길 205,37.4911078,126.9702631,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23길 221,37.4915141,126.9694197,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23사길 38,37.4912251,126.9689647,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23바길 30-5,37.4905964,126.9698361,의류,사당3동,의류수거함
서울특별시 동작구 사당로 23바길 28,37.4903493,126.9698694,의류,사당3동,의류수거함
서울특별시 동작구 사당로 17길 65,37.4858776,126.9725611,의류,사당3동,의류수거함
서울특별시 동작구 사당로 17길 45,37.4850267,126.9730273,의류,사당3동,의류수거함
서울특별시 동작구 사당로 13길 83,37.4873243,126.9704145,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9다길 30-6,37.4870902,126.9700789,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9다길 22,37.4867597,126.9700886,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9나길 1,37.4857927,126.9704165,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9길 14,37.4860958,126.9704976,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9가길 15,37.4859777,126.9696092,의류,사당3동,의류수거함
서울특별시 동작구 사당로 9가길 36,37.4868024,126.9691527,의류,사당3동,의류수거함
서울특별시 동작구 사당로 13길 54,37.4863935,126.9716606,의류,사당3동,의류수거함
서울특별시 동작구 사당로 13길 24,37.4852044,126.972383,의류,사당3동,의류수거함
서울특별시 동작구 사당로 20다길 34,37.4794729,126.9722401,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20사길 22,37.4797752,126.9730521,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20바길 18-1,37.4800066,126.9737926,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20다길 3,37.481488,126.9742772,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20다길 15,37.4806165,126.9736278,의류,사당4동,의류수거함
서울특별시 동작구 사당로 22나길 69,37.480545,126.9733284,의류,사당4동,의류수거함
서울특별시 동작구 동작대로 15길 125,37.4826718,126.974699,의류,사당4동,의류수거함
서울특별시 동작구 사당로 20가길 28,37.4823012,126.9739591,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16길 121,37.4785255,126.9707305,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16길 107,37.479111,126.9710501,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16자길 36,37.4798484,126.9698019,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16사길 54,37.4800039,126.9694799,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16사길 39,37.4802081,126.9702628,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16아길 46,37.4806742,126.9693539,의류,사당4동,의류수거함
서울특별시 동작구 사당로 14길 87,37.4805337,126.9697333,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16아길 20,37.4808806,126.9706946,의류,사당4동,의류수거함
서울특별시 동작구 사당로 14길 40-9,37.4826494,126.9704681,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16마길 36,37.4821032,126.9702323,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16라길 17,37.4822852,126.9699139,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16라길 27,37.4819825,126.9696479,의류,사당4동,의류수거함
서울특별시 동작구 사당로 16마길 24,37.4820563,126.9710835,의류,사당4동,의류수거함
서울특별시 동작구 사당로 9가길 15,37.4859777,126.9696092,의류,사당5동,의류수거함
서울특별시 동작구 사당로 16다길 102,37.4847259,126.968216,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 28,37.4888381,126.9643971,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 6,37.4897689,126.9646947,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2길 52,37.4912365,126.964072,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2사길 8,37.4915142,126.9635723,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2사길 7(2set),37.4907984,126.96393,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2라길 63,37.4902555,126.9636142,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2라길 83,37.4895817,126.9639517,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 18,37.4891509,126.9644755,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 139(2set),37.4891509,126.9644755,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2자길 49,37.4891509,126.9644755,의류,사당5동,의류수거함
서울특별시 동작구 사당로 8나길 24,37.4832444,126.9672832,의류,사당5동,의류수거함
서울특별시 동작구 사당로 8나길 12,37.4836877,126.9678719,의류,사당5동,의류수거함
서울특별시 동작구 사당로 8길 8,37.4848796,126.9694314,의류,사당5동,의류수거함
서울특별시 동작구 사당로 10길 18,37.4844598,126.9693295,의류,사당5동,의류수거함
서울특별시 동작구 사당로 16가길 71,37.4842551,126.9697069,의류,사당5동,의류수거함
서울특별시 동작구 사당로 2차길 2,37.4877921,126.9648595,의류,사당5동,의류수거함
노량진로 148,37.5129966,126.9427749,폐형광등(폐건전지),동작경찰서,폐형광등(폐건전지)
노량진로32길 10,37.5112729,126.9560008,폐형광등(폐건전지),노량진1동 현장민원실,폐형광등(폐건전지)
매봉로 158,37.5115238,126.9519398,폐형광등(폐건전지),극동강변(아) 지하주차장,폐형광등(폐건전지)
만양로 14바길 24,37.5114654,126.9468222,폐형광등(폐건전지),한강하이츠빌라 1동 앞,폐형광등(폐건전지)
만양로8길 50,37.5096287,126.9478043,폐형광등(폐건전지),우성(아) 관리실,폐형광등(폐건전지)
만양로8길 50,37.5096287,126.9478043,폐형광등(폐건전지),우성(아) 102동,폐형광등(폐건전지)
만양로8길 50,37.5096287,126.9478043,폐형광등(폐건전지),우성(아) 106동,폐형광등(폐건전지)
만양로8길 50,37.5096287,126.9478043,폐형광등(폐건전지),우성(아) 107동,폐형광등(폐건전지)
만양로 19,37.507425,126.9451235,폐형광등(폐건전지),신동아(아) 101동,폐형광등(폐건전지)
만양로 19,37.507425,126.9451235,폐형광등(폐건전지),신동아(아) 103동,폐형광등(폐건전지)
만양로 19,37.507425,126.9451235,폐형광등(폐건전지),신동아(아) 703동,폐형광등(폐건전지)
만양로 19,37.507425,126.9451235,폐형광등(폐건전지),신동아(아) 706동,폐형광등(폐건전지)
만양로 19,37.507425,126.9451235,폐형광등(폐건전지),신동아리버파크 임대 관리사무소 앞,폐형광등(폐건전지)
만양로 36,37.5077335,126.9482742,폐형광등(폐건전지),형인한강아파트,폐형광등(폐건전지)
만양로 84,37.5109281,126.9451325,폐형광등(폐건전지),"삼익(아)쓰레기장,삼익프라자",폐형광등(폐건전지)
장승배기로16길 134,37.5099935,126.943666,폐형광등(폐건전지),쌍용예가아파트,폐형광등(폐건전지)
만양로12가길 69,37.5105459,126.9487309,폐형광등(폐건전지),영본초등학교 재활용분리수거장 옆,폐형광등(폐건전지)
노량진로 24길 2,37.5122215,126.9530679,폐형광등(폐건전지),한강쌍용(아) 관리실 뒤,폐형광등(폐건전지)
매봉로134,36.59159,128.187379,폐형광등(폐건전지),신동아(아) 본동 2동,폐형광등(폐건전지)
매봉로134,36.59159,128.187379,폐형광등(폐건전지),신동아(아) 본동 7동,폐형광등(폐건전지)
매봉로134,36.59159,128.187379,폐형광등(폐건전지),신동아(아) 본동 8동(상가 앞),폐형광등(폐건전지)
노량진로23가길 16,37.5150283,126.9507176,폐형광등(폐건전지),유원(아) 정문 앞,폐형광등(폐건전지)
노량진로23가길 16,37.5150283,126.9507176,폐형광등(폐건전지),유원(아) 후문 앞,폐형광등(폐건전지)
매봉로 99,36.6191129,127.4781414,폐형광등(폐건전지),한신휴플러스(아) 101동앞,폐형광등(폐건전지)
매봉로 99,36.6191129,127.4781414,폐형광등(폐건전지),한신휴플러스(아) 105동,폐형광등(폐건전지)
노량진로22길 60,37.5107857,126.9497036,폐형광등(폐건전지),본동SH빌 쓰레기장,폐형광등(폐건전지)
장승배기로 160,37.5119189,126.9404152,폐형광등(폐건전지),노량진초등학교,폐형광등(폐건전지)
매봉로 123,37.5100161,126.9500796,폐형광등(폐건전지),본동 삼성래미안 103동,폐형광등(폐건전지)
매봉로 123,37.5100161,126.9500796,폐형광등(폐건전지),본동 삼성래미안 104동,폐형광등(폐건전지)
매봉로 123,37.5100161,126.9500796,폐형광등(폐건전지),본동 삼성래미안 106동,폐형광등(폐건전지)
노량진로23가길 23,37.5140947,126.9508023,폐형광등(폐건전지),"래미안트윈파크아파트102, 104동",폐형광등(폐건전지)
노량진로26길 16-40,37.5105672,126.9540399,폐형광등(폐건전지),본동초등학교,폐형광등(폐건전지)
장승배기로 28길 30,37.5122642,126.9420235,폐형광등(폐건전지),노량진1동주민센터,폐형광등(폐건전지)
만양로 26,37.5071676,126.9497743,폐형광등(폐건전지),건영아파트 101~103동,폐형광등(폐건전지)
만양로 26,37.5071676,126.9497743,폐형광등(폐건전지),건영아파트 104동 1~2라인,폐형광등(폐건전지)
만양로 26,37.5071676,126.9497743,폐형광등(폐건전지),건영아파트 105동,폐형광등(폐건전지)
장승배기로18길 27,37.5076463,126.9418054,폐형광등(폐건전지),노량진맨션아파트,폐형광등(폐건전지)
장승배기로19길 48,37.5084569,126.9373598,폐형광등(폐건전지),노량진2동 주민센터,폐형광등(폐건전지)
장승배기로 161,37.5122907,126.9394625,폐형광등(폐건전지),동작구청,폐형광등(폐건전지)
등용로4길 76,37.5088031,126.934931,폐형광등(폐건전지),노량진2동 재활용정거장,폐형광등(폐건전지)
상도로 68길 32,37.4924156,126.9553586,폐형광등(폐건전지),명아아트빌라 앞,폐형광등(폐건전지)
사당로2길 2-19,37.49414,126.9612892,폐형광등(폐건전지),상현중학교,폐형광등(폐건전지)
상도로 407,37.4935291,126.9574313,폐형광등(폐건전지),삼호(아) 101동,폐형광등(폐건전지)
상도로 407,37.4935291,126.9574313,폐형광등(폐건전지),삼호(아) 102동,폐형광등(폐건전지)
상도로 407,37.4935291,126.9574313,폐형광등(폐건전지),삼호(아) 104동,폐형광등(폐건전지)
상도로 407,37.4935291,126.9574313,폐형광등(폐건전지),삼호(아) 105동,폐형광등(폐건전지)
