주소,Latitude,Longitude,이름,설명,종류
남부순환로 269길 166,37.4788335,126.9723805,폐형광등(폐건전지),구립 사당1동경로당 건너편 남성중학교 옹벽,폐형광등(폐건전지)
사당로16라길 27,37.4819825,126.9696479,폐형광등(폐건전지),이정용의 묘(원앙빌라 건너편) 근처 재활용정거장,폐형광등(폐건전지)
사당로2가길188,37.4860466,126.9653193,폐형광등(폐건전지),삼호그린(아),폐형광등(폐건전지)
사당로2가길102,37.4886965,126.9624448,폐형광등(폐건전지),사당자이(아)101동,폐형광등(폐건전지)
사당로2가길102,37.4886965,126.9624448,폐형광등(폐건전지),사당자이(아)102동,폐형광등(폐건전지)
사당로2가길102,37.4886965,126.9624448,폐형광등(폐건전지),사당자이(아)105동,폐형광등(폐건전지)
사당로2가길102,37.4886965,126.9624448,폐형광등(폐건전지),사당자이(아)108동,폐형광등(폐건전지)
사당로2가길139,37.4882343,126.9639044,폐형광등(폐건전지),사당로2가길139 길건너 축대아래,폐형광등(폐건전지)
사당로2가길173,37.487078,126.9655331,폐형광등(폐건전지),남해오네뜨(아),폐형광등(폐건전지)
사당로2길40,37.4918742,126.9633463,폐형광등(폐건전지),사당해그린(아),폐형광등(폐건전지)
솔밭로65,37.4824699,126.9663645,폐형광등(폐건전지),사당갑을명가(아),폐형광등(폐건전지)
사당로2자길131,37.4891509,126.9644755,폐형광등(폐건전지),신남성연립 정문 입구,폐형광등(폐건전지)
사당로2가길219,37.4856801,126.9669347,폐형광등(폐건전지),사당5동주민센터,폐형광등(폐건전지)
사당로8길68,37.4828264,126.9672166,폐형광등(폐건전지),우리어린이집 옆,폐형광등(폐건전지)
솔밭로57,37.415629,126.6557934,폐형광등(폐건전지),레디앙스(아),폐형광등(폐건전지)
사당로10길48,37.4835051,126.9690444,폐형광등(폐건전지),제일(아) 옆길,폐형광등(폐건전지)
사당로16다길 57,37.4829287,126.969521,폐형광등(폐건전지),제일아파트,폐형광등(폐건전지)
등용로8길 5,37.5082263,126.9336415,폐형광등(폐건전지),영등포중학교후문 컨테이너,폐형광등(폐건전지)
등용로4길 81-22,37.5082263,126.9336415,폐형광등(폐건전지),영등포고등학교,폐형광등(폐건전지)
노량진로 26,37.5129428,126.9288442,폐형광등(폐건전지),솔표빌딩 지하주차장,폐형광등(폐건전지)
알마타길 16,37.5104253,126.9266963,폐형광등(폐건전지),신길초등학교 후문,폐형광등(폐건전지)
알마타길 6,37.5102339,126.9251477,폐형광등(폐건전지),신동아파밀리에 하늘마루(아) 101동 분리 수거장,폐형광등(폐건전지)
알마타길 6,37.5102339,126.9251477,폐형광등(폐건전지),"신동아파밀리에 하늘마루(아) 102,103동 분리 수거장",폐형광등(폐건전지)
대방동2길 36,37.5029288,126.9277231,폐형광등(폐건전지),신건드림원(아),폐형광등(폐건전지)
대방동15길 29,37.5025027,126.9224335,폐형광등(폐건전지),강남중학교 주차장,폐형광등(폐건전지)
대방동1길 22,37.5006252,126.9256931,폐형광등(폐건전지),대림초등학교 급식실 앞,폐형광등(폐건전지)
등용로 123,37.5119933,126.9316112,폐형광등(폐건전지),대방할인마트,폐형광등(폐건전지)
등용로14길 34,37.5118983,126.9331501,폐형광등(폐건전지),신한토탈아파트 101동 앞,폐형광등(폐건전지)
등용로14길 40,37.5117274,126.9335439,폐형광등(폐건전지),비젼아파트 주차장 입구,폐형광등(폐건전지)
등용로8길 3,37.5095162,126.9330178,폐형광등(폐건전지),영화초등학교 시설관리실 앞,폐형광등(폐건전지)
여의대방로44길 9,37.5093826,126.9255822,폐형광등(폐건전지),성원아파트 101동,폐형광등(폐건전지)
여의대방로44길 9,37.5093826,126.9255822,폐형광등(폐건전지),성원아파트 102동,폐형광등(폐건전지)
여의대방로44길 9,37.5093826,126.9255822,폐형광등(폐건전지),성원아파트 103동,폐형광등(폐건전지)
여의대방로44길 10,37.5072943,126.9247119,폐형광등(폐건전지),대림아파트 101동,폐형광등(폐건전지)
여의대방로44길 10,37.5072943,126.9247119,폐형광등(폐건전지),대림아파트 102동,폐형광등(폐건전지)
여의대방로44길 10,37.5072943,126.9247119,폐형광등(폐건전지),대림아파트 103동,폐형광등(폐건전지)
여의대방로44길 10,37.5072943,126.9247119,폐형광등(폐건전지),대림아파트 104동,폐형광등(폐건전지)
여의대방로44길 10,37.5072943,126.9247119,폐형광등(폐건전지),대림아파트 106동,폐형광등(폐건전지)
여의대방로44길 10,37.5072943,126.9247119,폐형광등(폐건전지),대림아파트 107동,폐형광등(폐건전지)
여의대방로44길 10,37.5072943,126.9247119,폐형광등(폐건전지),대림아파트 108동,폐형광등(폐건전지)
여의대방로44길 10,37.5072943,126.9247119,폐형광등(폐건전지),대림아파트 109동,폐형광등(폐건전지)
여의대방로44길 20,37.5081284,126.9263268,폐형광등(폐건전지),대방동주민센터,폐형광등(폐건전지)
노량진로 40,37.5126942,126.930775,폐형광등(폐건전지),현대아파트(104동 앞),폐형광등(폐건전지)
여의대방로44길 47,37.5097245,126.9300449,폐형광등(폐건전지),대방주공1차(아) 101동 앞,폐형광등(폐건전지)
여의대방로44길 47,37.5097245,126.9300449,폐형광등(폐건전지),대방주공1차(아) 104동,폐형광등(폐건전지)
여의대방로44길 47,37.5097245,126.9300449,폐형광등(폐건전지),대방주공1차(아) 105동,폐형광등(폐건전지)
여의대방로62길 15,37.5141567,126.9285363,폐형광등(폐건전지),한국개나리(아)관리실 앞,폐형광등(폐건전지)
여의대방로62길 23,37.5142134,126.9297027,폐형광등(폐건전지),우정아파트 102동 앞,폐형광등(폐건전지)
알마타길 58,37.5107705,126.9313074,폐형광등(폐건전지),"대방2차 현대(아) 201동,205동  앞",폐형광등(폐건전지)
알마타길 53,37.5120368,126.9310062,폐형광등(폐건전지),대방2차 이편한(아) 201동 앞,폐형광등(폐건전지)
알마타길 37,37.5120419,126.9290823,폐형광등(폐건전지),대방1차 이편한 103동,폐형광등(폐건전지)
알마타길 37,37.5120419,126.9290823,폐형광등(폐건전지),대방1차 이편한 104동,폐형광등(폐건전지)
알마타길 37,37.5120419,126.9290823,폐형광등(폐건전지),대방1차 이편한 107동,폐형광등(폐건전지)
여의대방로24다길 40,37.4985309,126.9231205,폐형광등(폐건전지),코오롱아파트101동 앞,폐형광등(폐건전지)
여의대방로62길 8,37.5137664,126.927444,폐형광등(폐건전지),신일해피트리(아) 주차장,폐형광등(폐건전지)
여의대방로54길 6,37.5114571,126.925701,폐형광등(폐건전지),경남아너스빌 경노당(101동) 앞,폐형광등(폐건전지)
여의대방로54길 39,37.512718,126.9289184,폐형광등(폐건전지),대방아데나339,폐형광등(폐건전지)
여의대방로10길 24,37.4951537,126.9137646,폐형광등(폐건전지),대방중학교 수의실 맞은편,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 1동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 6동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 9동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 10동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 11동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 12동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 14동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 15동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성아파트 17동,폐형광등(폐건전지)
여의대방로 22,37.5006729,126.9187206,폐형광등(폐건전지),우성상가 쓰레기 중간집하장,폐형광등(폐건전지)
여의대방로 8,37.4929214,126.9103979,폐형광등(폐건전지),우성2차(아) 101동,폐형광등(폐건전지)
여의대방로 8,37.4929214,126.9103979,폐형광등(폐건전지),우성2차(아) 102동,폐형광등(폐건전지)
신대방길 72,37.4889333,126.9100537,폐형광등(폐건전지),신대방1동주민센터 후문,폐형광등(폐건전지)
신대방2길 23,37.4886024,126.9130882,폐형광등(폐건전지),문창초등학교 옆 담장,폐형광등(폐건전지)
신대방14가길 23,37.4902517,126.912311,폐형광등(폐건전지),대천교회 정문 뒤,폐형광등(폐건전지)
신대방2길 14,37.4889443,126.9138717,폐형광등(폐건전지),문창초등학교 교무실 뒤 담,폐형광등(폐건전지)
신대방1길 71,37.4854641,126.9070317,폐형광등(폐건전지),뚝방길 초소 앞,폐형광등(폐건전지)
여의대방로 28,37.494565,126.9122485,폐형광등(폐건전지),현대아파트101-A,폐형광등(폐건전지)
여의대방로 28,37.494565,126.9122485,폐형광등(폐건전지),현대아파트102-A,폐형광등(폐건전지)
여의대방로 28,37.494565,126.9122485,폐형광등(폐건전지),현대아파트103동,폐형광등(폐건전지)
여의대방로 28,37.494565,126.9122485,폐형광등(폐건전지),현대아파트104동,폐형광등(폐건전지)
여의대방로 28,37.494565,126.9122485,폐형광등(폐건전지),현대아파트105동,폐형광등(폐건전지)
여의대방로 28,37.494565,126.9122485,폐형광등(폐건전지),현대아파트106-A,폐형광등(폐건전지)
여의대방로10길 14,37.4959786,126.9135523,폐형광등(폐건전지),경남교수(아)103동,폐형광등(폐건전지)
신대방길85,37.4894085,126.9084263,폐형광등(폐건전지),경남아파트,폐형광등(폐건전지)
여의대방로10길 38,37.494331,126.9136621,폐형광등(폐건전지),롯데낙천대(아)후문 경비초소 옆,폐형광등(폐건전지)
여의대방로10길 38,37.494331,126.9136621,폐형광등(폐건전지),롯데낙천대(아)정문,폐형광등(폐건전지)
신대방1나길 45,37.4859479,126.9070341,폐형광등(폐건전지),현진에버빌(아)경비실 뒤,폐형광등(폐건전지)
여의대방로10길 100,37.491746,126.9145391,폐형광등(폐건전지),숲속파밀리에(아)정문 맞은편,폐형광등(폐건전지)
신대방1가길 38,37.4875212,126.9068467,폐형광등(폐건전지),성원상떼빌아파트 지하주차장3층,폐형광등(폐건전지)
여의대방로24길 106,37.4985861,126.9241102,폐형광등(폐건전지),신대방2동 주민센터,폐형광등(폐건전지)
여의대방로22아길 22,37.4965792,126.9240077,폐형광등(폐건전지),신동아(아) 101동,폐형광등(폐건전지)
여의대방로16길 1,37.495841,126.9172064,폐형광등(폐건전지),태성대(아),폐형광등(폐건전지)
보라매로5길 23,37.4925886,126.9236319,폐형광등(폐건전지),삼성보라매옴니타워 지하1층,폐형광등(폐건전지)
보라매로5길 35,37.49211,126.9235239,폐형광등(폐건전지),보라매현대(아),폐형광등(폐건전지)
보라매로5가길 16,37.4913311,126.924105,폐형광등(폐건전지),보라매아카데미타워,폐형광등(폐건전지)
보라매로5가길 7,37.491898,126.925037,폐형광등(폐건전지),우성캐릭터 그린빌(아),폐형광등(폐건전지)
보라매로5가길 7,37.491898,126.925037,폐형광등(폐건전지),우성캐릭터 그린빌 오피스텔,폐형광등(폐건전지)
여의대방로16길 61,37.4937888,126.9173215,폐형광등(폐건전지),기상청,폐형광등(폐건전지)
여의대방로10길 13,37.4955675,126.9152405,폐형광등(폐건전지),한성(아)103동 뒤,폐형광등(폐건전지)
보라매로 83,37.4966883,126.92727,폐형광등(폐건전지),신대방(아),폐형광등(폐건전지)
여의대방로22길 24,37.4973894,126.9217042,폐형광등(폐건전지),벽산(아),폐형광등(폐건전지)
여의대방로10길 59,37.4944115,126.9155322,폐형광등(폐건전지),보라매파크빌,폐형광등(폐건전지)
보라매로 70,37.4954265,126.9285604,폐형광등(폐건전지),e-편한세상,폐형광등(폐건전지)
보라매로5길 51,37.4907818,126.9232201,폐형광등(폐건전지),롯데타워,폐형광등(폐건전지)
서달로 159,37.5076965,126.9620937,폐형광등(폐건전지),덕봉 주차장,폐형광등(폐건전지)
현충로 119,37.5078681,126.9669348,폐형광등(폐건전지),명수대현대(아)101동,폐형광등(폐건전지)
현충로 119,37.5078681,126.9669348,폐형광등(폐건전지),명수대현대(아)107동,폐형광등(폐건전지)
현충로 119,37.5078681,126.9669348,폐형광등(폐건전지),명수대현대(아)108동,폐형광등(폐건전지)
현충로 119,37.5078681,126.9669348,폐형광등(폐건전지),명수대현대(아)109동,폐형광등(폐건전지)
흑석한강로 12,37.5057927,126.9651627,폐형광등(폐건전지),흑석한강센트레빌1차 관리사무소 앞,폐형광등(폐건전지)
흑석한강로 12,37.5057927,126.9651627,폐형광등(폐건전지),흑석한강센트레빌1차 107동,폐형광등(폐건전지)
흑석한강로 12,37.5057927,126.9651627,폐형광등(폐건전지),흑석한강센트레빌1차 105동,폐형광등(폐건전지)
흑석한강로 12,37.5057927,126.9651627,폐형광등(폐건전지),흑석한강센트레빌1차 102동,폐형광등(폐건전지)
흑석한강로 12,37.5057927,126.9651627,폐형광등(폐건전지),흑석한강센트레빌1차 106동,폐형광등(폐건전지)
흑석한강로 12,37.5057927,126.9651627,폐형광등(폐건전지),흑석한강센트레빌1차 110동,폐형광등(폐건전지)
서달로 91,37.5021984,126.9585773,폐형광등(폐건전지),흑석한강센트레빌2차 105동,폐형광등(폐건전지)
서달로 91,37.5021984,126.9585773,폐형광등(폐건전지),흑석한강센트레빌2차 109동,폐형광등(폐건전지)
서달로 91,37.5021984,126.9585773,폐형광등(폐건전지),흑석한강센트레빌2차 113동,폐형광등(폐건전지)
서달로 91,37.5021984,126.9585773,폐형광등(폐건전지),흑석한강센트레빌2차 114동,폐형광등(폐건전지)
흑석한강로 27,37.5032111,126.9654423,폐형광등(폐건전지),흑석한강푸르지오(아)110동~111동,폐형광등(폐건전지)
흑석한강로 27,37.5032111,126.9654423,폐형광등(폐건전지),흑석한강푸르지오(아) 106동,폐형광등(폐건전지)
현충로 151,37.5069023,126.969582,폐형광등(폐건전지),한강현대(아)101동,폐형광등(폐건전지)
현충로 151,37.5069023,126.969582,폐형광등(폐건전지),한강현대(아)105동,폐형광등(폐건전지)
현충로 151,37.5069023,126.969582,폐형광등(폐건전지),한강현대(아)106동,폐형광등(폐건전지)
현충로 151,37.5069023,126.969582,폐형광등(폐건전지),한강현대(아)108동,폐형광등(폐건전지)
현충로 151,37.5069023,126.969582,폐형광등(폐건전지),한강현대(아)110동,폐형광등(폐건전지)
현충로 151,37.5069023,126.969582,폐형광등(폐건전지),한강현대(아)112동,폐형광등(폐건전지)
현충로 151,37.5069023,126.969582,폐형광등(폐건전지),한강현대(아)113동,폐형광등(폐건전지)
현충로 151,37.5069023,126.969582,폐형광등(폐건전지),한강현대(아)테니스장,폐형광등(폐건전지)
서달로2길 29,37.501322,126.9630931,폐형광등(폐건전지),청호(아) 관리실,폐형광등(폐건전지)
서달로2길 29,37.501322,126.9630931,폐형광등(폐건전지),청호아파트 102동,폐형광등(폐건전지)
서달로2길 29,37.501322,126.9630931,폐형광등(폐건전지),청호아파트 105동,폐형광등(폐건전지)
서달로1길 17,37.5003953,126.9586955,폐형광등(폐건전지),동양아파트 102동,폐형광등(폐건전지)
서달로1길 17,37.5003953,126.9586955,폐형광등(폐건전지),동양아파트 106동,폐형광등(폐건전지)
서달로 83,37.5006508,126.9596451,폐형광등(폐건전지),유앤미 아파트,폐형광등(폐건전지)
서달로150,37.5066658,126.9621884,폐형광등(폐건전지),흑석동 해가든아파트,폐형광등(폐건전지)
흑석로13마길 30,37.5084914,126.9592658,폐형광등(폐건전지),주소지 맞은편 전봇대 옆,폐형광등(폐건전지)
흑석로5길 9,37.506842,126.9568775,폐형광등(폐건전지),주소지 맞은편 전봇대 옆,폐형광등(폐건전지)
흑석한강로 11,37.5058059,126.9666681,폐형광등(폐건전지),흑석동 주민센터,폐형광등(폐건전지)
현충로10길 42,37.5048927,126.9665593,폐형광등(폐건전지),명수대한양(아)101동,폐형광등(폐건전지)
현충로 105,37.5078117,126.9656319,폐형광등(폐건전지),벧엘교회,폐형광등(폐건전지)
현충로 111,37.5078681,126.9669348,폐형광등(폐건전지),명수대현대 아파트 101동,폐형광등(폐건전지)
서달로10길 64,37.504202,126.9628395,폐형광등(폐건전지),(구)해피경로당,폐형광등(폐건전지)
